11.444092	3.32222341e-004	3.61665934e-003
11.535645	8.95760472e-004	2.62926114e-002
11.627197	5.91640991e-004	1.14700800e-002
11.718750	1.13165685e-003	4.19642480e-002
11.810303	1.87015311e-003	1.14605184e-001
11.901855	8.73562152e-005	2.50056158e-004
11.993408	1.22808161e-003	4.94201877e-002
12.084961	1.48402748e-003	7.21661968e-002
12.176514	4.19918304e-004	5.77802673e-003
12.268066	4.52948983e-004	6.72277401e-003
12.359619	4.69881554e-004	7.23480330e-003
12.451172	6.75689134e-005	1.49604206e-004
12.542725	2.60517868e-004	2.22394972e-003
12.634277	4.41795382e-004	6.39576178e-003
12.725830	6.10167969e-004	1.21996886e-002
12.817383	5.58683041e-004	1.02277690e-002
12.908936	4.93790825e-004	7.98980110e-003
13.000488	4.13551645e-004	5.60414600e-003
13.092041	3.01357884e-004	2.97587750e-003
13.183594	2.16284160e-004	1.53284896e-003
13.275146	3.42742370e-004	3.84933337e-003
13.366699	9.89389152e-005	3.20762968e-004
13.458252	3.22329752e-004	3.40447949e-003
13.549805	2.31761720e-004	1.76008381e-003
13.641357	1.94452755e-004	1.23901949e-003
13.732910	3.73570036e-004	4.57292422e-003
13.824463	2.55706400e-004	2.14256068e-003
13.916016	3.46553587e-004	3.93541676e-003
14.007568	5.24248994e-004	9.00585908e-003
14.099121	5.16955229e-004	8.75700909e-003
14.190674	4.30084903e-004	6.06119604e-003
14.282227	4.68805397e-004	7.20170189e-003
14.373779	5.04821453e-004	8.35075112e-003
14.465332	4.16390996e-004	5.68136373e-003
14.556885	1.49580823e-004	7.33165080e-004
14.648438	1.21876681e-004	4.86733430e-004
14.739990	5.39276045e-005	9.52954560e-005
14.831543	1.86744766e-004	1.14273838e-003
14.923096	8.11014768e-005	2.15529866e-004
15.014648	1.75290523e-004	1.00685472e-003
15.106201	2.90822756e-004	2.77144782e-003
15.197754	4.19638998e-004	5.77034284e-003
15.289307	5.19324600e-004	8.83746537e-003
15.380859	4.19266617e-004	5.76010637e-003
15.472412	4.02599108e-004	5.31123541e-003
15.563965	3.69242300e-004	4.46758505e-003
15.655518	3.59141726e-004	4.22650772e-003
15.747070	2.33966064e-004	1.79372422e-003
15.838623	2.69056741e-004	2.37212565e-003
15.930176	3.05021238e-004	3.04866773e-003
16.021729	1.73267980e-004	9.83754112e-004
16.113281	4.21630907e-004	5.82525328e-003
16.204834	2.17039761e-004	1.54357786e-003
16.296387	3.05304700e-004	3.05433673e-003
16.387939	6.79143714e-004	1.51137873e-002
16.479492	5.91541812e-004	1.14662348e-002
16.571045	1.24403676e-004	5.07126565e-004
16.662598	3.26416591e-004	3.49135800e-003
16.754150	6.00560027e-004	1.18185114e-002
16.845703	3.06751717e-004	3.08335791e-003
16.937256	7.30409386e-004	1.74816582e-002
17.028809	3.85566476e-004	4.87134028e-003
17.120361	2.09193680e-004	1.43399308e-003
17.211914	5.61228009e-004	1.03211623e-002
17.303467	8.86925060e-005	2.57764905e-004
17.395020	3.62034658e-004	4.29487207e-003
17.486572	7.02980373e-004	1.61933363e-002
17.578125	5.88522264e-004	1.13494739e-002
17.669678	1.14497410e-003	4.29577235e-002
17.761230	1.09388470e-003	3.92096561e-002
17.852783	2.47668471e-003	2.00997836e-001
17.944336	2.48650881e-003	2.02595568e-001
18.035889	2.64544907e-003	2.29323597e-001
18.127441	1.59058549e-003	8.29018017e-002
18.218994	5.96009921e-004	1.16401054e-002
18.310547	1.50919508e-004	7.46346832e-004
18.402100	1.40395985e-003	6.45891115e-002
18.493652	3.16702362e-004	3.28664306e-003
18.585205	1.19878379e-003	4.70903218e-002
18.676758	5.41612401e-004	9.61229596e-003
18.768311	7.72205930e-004	1.95396239e-002
18.859863	7.54064493e-004	1.86323193e-002
18.951416	3.09055227e-004	3.12983989e-003
19.042969	5.59733548e-004	1.02662683e-002
19.134521	4.85310458e-004	7.71772384e-003
19.226074	3.62829370e-004	4.31374833e-003
19.317627	2.91109597e-004	2.77691751e-003
19.409180	3.25559429e-004	3.47304565e-003
19.500732	2.77591431e-004	2.52500386e-003
19.592285	3.52741185e-004	4.07720243e-003
19.683838	1.00825637e-004	3.33113235e-004
19.775391	1.04301296e-004	3.56475222e-004
19.866943	4.71021258e-004	7.26994209e-003
19.958496	6.07799285e-004	1.21051536e-002
20.050049	2.78737222e-004	2.54589137e-003
20.141602	2.97935373e-004	2.90866746e-003
20.233154	3.61138580e-004	4.27363776e-003
20.324707	1.56185352e-004	7.99338144e-004
20.416260	3.54418381e-004	4.11606677e-003
20.507813	5.76828350e-005	1.09029276e-004
20.599365	2.31341107e-004	1.75370102e-003
20.690918	3.32798290e-005	3.62921006e-005
20.782471	2.22741215e-004	1.62574005e-003
20.874023	9.72775659e-005	3.10081121e-004
20.965576	8.87808437e-005	2.58278628e-004
21.057129	3.56631423e-004	4.16762992e-003
21.148682	3.27350041e-004	3.51135495e-003
21.240234	3.93290217e-004	5.06846231e-003
21.331787	2.28179477e-004	1.70609455e-003
21.423340	9.72044496e-005	3.09615166e-004
21.514893	5.35217589e-004	9.38665142e-003
21.606445	2.34483082e-004	1.80166052e-003
21.697998	2.91438715e-005	2.78320004e-005
21.789551	2.60117749e-004	2.21712362e-003
21.881104	1.83780486e-004	1.10674795e-003
21.972656	7.83565786e-005	2.01187440e-004
22.064209	8.03024693e-005	2.11304008e-004
22.155762	1.96494156e-004	1.26517095e-003
22.247314	1.51734751e-004	7.54431907e-004
22.338867	4.13178944e-004	5.59404941e-003
22.430420	1.29295319e-004	5.47791815e-004
22.521973	3.88674966e-004	4.95020373e-003
22.613525	5.14271366e-004	8.66631804e-003
22.705078	3.30610589e-004	3.58165255e-003
22.796631	9.82657416e-005	3.16412919e-004
22.888184	1.41017307e-004	6.51620546e-004
22.979736	1.19461701e-004	4.67635337e-004
23.071289	2.98646686e-004	2.92257278e-003
23.162842	2.12352332e-004	1.47762423e-003
23.254395	1.43513570e-004	6.74894476e-004
23.345947	1.19140737e-004	4.65125871e-004
23.437500	5.77696500e-005	1.09357710e-004
23.529053	3.97987002e-004	5.19024325e-003
23.620605	2.44207253e-004	1.95419119e-003
23.712158	4.16171087e-004	5.67536430e-003
23.803711	3.54994785e-004	4.12946586e-003
23.895264	8.65329555e-004	2.45365224e-002
23.986816	6.35471659e-004	1.32325124e-002
24.078369	4.02949947e-004	5.32049624e-003
24.169922	3.69333789e-004	4.46979925e-003
24.261475	3.12395666e-004	3.19786359e-003
24.353027	1.51374535e-004	7.50854135e-004
24.444580	2.35342193e-005	1.81488673e-005
24.536133	2.24986315e-004	1.65867821e-003
24.627686	1.54465393e-004	7.81829986e-004
24.719238	1.60434159e-004	8.43419466e-004
24.810791	4.23584059e-004	5.87934779e-003
24.902344	6.31860404e-004	1.30825444e-002
24.993896	2.61303559e-004	2.23738429e-003
25.085449	1.27654398e-005	5.33975705e-006
25.177002	4.83382228e-004	7.65651774e-003
25.268555	1.61191939e-004	8.51405744e-004
25.360107	1.34225320e-004	5.90362591e-004
25.451660	1.37841338e-004	6.22599683e-004
25.543213	9.20136328e-005	2.77430554e-004
25.634766	1.14507649e-004	4.29654070e-004
25.726318	1.27735927e-004	5.34657993e-004
25.817871	1.23723769e-004	5.01598484e-004
25.909424	2.68868771e-004	2.36881235e-003
26.000977	8.64344461e-005	2.44806893e-004
26.092529	2.83186949e-004	2.62782479e-003
26.184082	6.70469654e-005	1.47301845e-004
26.275635	1.36907314e-004	6.14190697e-004
26.367188	1.55801323e-004	7.95412147e-004
26.458740	5.83522162e-004	1.11574422e-002
26.550293	4.82110979e-004	7.61629889e-003
26.641846	3.55587894e-004	4.14327604e-003
26.733398	1.74517748e-004	9.97996766e-004
26.824951	2.32351180e-004	1.76904833e-003
26.916504	1.16695332e-004	4.46228089e-004
27.008057	2.51567684e-004	2.07376547e-003
27.099609	8.80817725e-005	2.54227207e-004
27.191162	1.89679014e-004	1.17893131e-003
27.282715	9.16430173e-005	2.75200168e-004
27.374268	2.01608217e-004	1.33188397e-003
27.465820	2.60820514e-004	2.22911989e-003
27.557373	3.44387405e-004	3.88637277e-003
27.648926	4.02476910e-004	5.30801174e-003
27.740479	1.90813257e-004	1.19307302e-003
27.832031	2.91749485e-004	2.78913883e-003
27.923584	2.94267108e-004	2.83748370e-003
28.015137	4.18926353e-004	5.75076072e-003
28.106689	5.23977529e-004	8.99653472e-003
28.198242	6.73618674e-005	1.48688771e-004
28.289795	5.70937950e-005	1.06813896e-004
28.381348	2.56962138e-005	2.16365598e-005
28.472900	1.50483094e-004	7.42036658e-004
28.564453	1.81091391e-004	1.07459681e-003
28.656006	2.63088540e-004	2.26805613e-003
28.747559	4.05587902e-004	5.39038668e-003
28.839111	4.16769306e-004	5.69169196e-003
28.930664	4.25137758e-004	5.92255757e-003
29.022217	3.85332632e-004	4.86543318e-003
29.113770	3.60963483e-004	4.26949464e-003
29.205322	9.59876818e-005	3.01912393e-004
29.296875	3.64465387e-004	4.35273788e-003
29.388428	5.42006293e-004	9.62628228e-003
29.479980	1.56621787e-004	8.03811624e-004
29.571533	4.76713016e-004	7.44670167e-003
29.663086	7.03403124e-004	1.62128185e-002
29.754639	4.38516545e-004	6.30118023e-003
29.846191	1.31912855e-003	5.70196010e-002
29.937744	6.01184298e-003	1.18430945e+000
30.029297	1.27509050e-003	5.32760422e-002
30.120850	1.25444409e-004	5.15647068e-004
30.212402	1.28308361e-004	5.39460749e-004
30.303955	3.25798476e-004	3.47814779e-003
30.395508	1.86600968e-004	1.14097918e-003
30.487061	2.73325592e-004	2.44799502e-003
30.578613	8.60730236e-005	2.42763871e-004
30.670166	2.12388764e-004	1.47813129e-003
30.761719	7.70520171e-004	1.94544053e-002
30.853271	4.90466282e-004	7.88257748e-003
30.944824	3.24213591e-004	3.44439038e-003
31.036377	2.81707881e-004	2.60044653e-003
31.127930	4.04807475e-004	5.36966239e-003
31.219482	2.99403955e-004	2.93741292e-003
31.311035	7.04624562e-005	1.62691735e-004
31.402588	1.01673260e-004	3.38737619e-004
31.494141	1.09226150e-004	3.90933768e-004
31.585693	1.81030553e-004	1.07387490e-003
31.677246	2.73573029e-004	2.45242929e-003
31.768799	2.62165619e-004	2.25217124e-003
31.860352	1.45199555e-004	6.90844821e-004
31.951904	1.08722189e-004	3.87334619e-004
32.043457	5.35524279e-004	9.39741194e-003
32.135010	2.01354363e-004	1.32853201e-003
32.226563	1.56455854e-004	8.02109330e-004
32.318115	3.87166062e-004	4.91184324e-003
32.409668	1.72161342e-004	9.71228048e-004
32.501221	3.49401923e-004	4.00037327e-003
32.592773	1.13341035e-004	4.20943958e-004
32.684326	2.08109703e-004	1.41917056e-003
32.775879	9.81548732e-005	3.15699335e-004
32.867432	8.96466290e-005	2.63340625e-004
32.958984	5.63998510e-005	1.04233147e-004
33.050537	2.74220664e-004	2.46405440e-003
33.142090	1.55291455e-004	7.90214609e-004
33.233643	1.41128059e-004	6.52644481e-004
33.325195	4.86360094e-004	7.75114395e-003
33.416748	1.89226253e-004	1.17330985e-003
33.508301	1.53859096e-004	7.75704459e-004
33.599854	3.59906623e-004	4.24453004e-003
33.691406	2.71895761e-004	2.42244992e-003
33.782959	3.33923869e-004	3.65380076e-003
33.874512	1.53089377e-004	7.67962554e-004
33.966064	3.61818829e-004	4.28975277e-003
34.057617	1.65189186e-004	8.94155728e-004
34.149170	1.06553653e-004	3.72037418e-004
34.240723	1.80950189e-004	1.07292166e-003
34.332275	2.47544839e-004	2.00797216e-003
34.423828	2.02791470e-004	1.34756369e-003
34.515381	3.11526726e-004	3.18009839e-003
34.606934	9.25161995e-005	2.80469411e-004
34.698486	2.84955172e-004	2.66074358e-003
34.790039	2.80434168e-004	2.57698440e-003
34.881592	1.92040814e-004	1.20847316e-003
34.973145	7.27492597e-004	1.73423158e-002
35.064697	2.15222432e-004	1.51783654e-003
35.156250	6.64660158e-004	1.44760218e-002
35.247803	1.13828118e-003	4.24569744e-002
35.339355	5.26128132e-004	9.07053668e-003
35.430908	4.50941866e-004	6.66332582e-003
35.522461	2.40957385e-004	1.90252520e-003
35.614014	7.02958471e-004	1.61923273e-002
35.705566	5.25494907e-004	9.04871600e-003
35.797119	6.55865048e-004	1.40954488e-002
35.888672	1.40595552e-004	6.47728633e-004
35.980225	4.49872158e-004	6.63175031e-003
36.071777	6.40310288e-005	1.34347904e-004
36.163330	7.65220799e-004	1.91877241e-002
36.254883	2.68272056e-004	2.35830956e-003
36.346436	2.44913487e-004	1.96551036e-003
36.437988	3.29547837e-004	3.55866303e-003
36.529541	7.05433044e-004	1.63065292e-002
36.621094	5.54468762e-004	1.00740500e-002
36.712646	1.92053351e-004	1.20863095e-003
36.804199	7.08977049e-005	1.64707846e-004
36.895752	2.68394357e-004	2.36046028e-003
36.987305	5.21446303e-005	8.90982390e-005
37.078857	2.55140985e-004	2.13309594e-003
37.170410	4.53125030e-004	6.72800088e-003
37.261963	3.95992685e-004	5.13835684e-003
37.353516	3.26758262e-004	3.49867087e-003
37.445068	1.77282068e-004	1.02986323e-003
37.536621	1.15097936e-004	4.34095219e-004
37.628174	2.93155297e-004	2.81608284e-003
37.719727	2.28542755e-004	1.71153132e-003
37.811279	1.84044420e-004	1.10992912e-003
37.902832	1.03004846e-004	3.47668425e-004
37.994385	2.08414929e-004	1.42333649e-003
38.085938	1.48023188e-004	7.17975193e-004
38.177490	7.80208331e-005	1.99467021e-004
38.269043	4.04286777e-004	5.35585745e-003
38.360596	4.53617531e-005	6.74263416e-005
38.452148	1.87205574e-005	1.14838493e-005
38.543701	1.36542129e-004	6.10918499e-004
38.635254	2.88003803e-004	2.71798078e-003
38.726807	2.44073044e-004	1.95204385e-003
38.818359	1.07944759e-004	3.81815062e-004
38.909912	8.86262346e-005	2.57379843e-004
39.001465	1.14023804e-004	4.26030789e-004
39.093018	6.09758000e-005	1.21833003e-004
39.184570	2.86490696e-004	2.68949648e-003
39.276123	3.88655206e-004	4.94970041e-003
39.367676	1.88991866e-004	1.17040498e-003
39.459229	6.60091102e-005	1.42776816e-004
39.550781	1.64211073e-004	8.83598185e-004
39.642334	4.54241702e-004	6.76120246e-003
39.733887	1.19342388e-004	4.66701699e-004
39.825439	2.94882993e-004	2.84937354e-003
39.916992	3.47891041e-004	3.96585128e-003
40.008545	1.40032606e-004	6.42551996e-004
40.100098	1.42570036e-004	6.66049415e-004
40.191650	2.35454673e-005	1.81662198e-005
40.283203	8.04449068e-005	2.12054279e-004
40.374756	7.85259666e-005	2.02058217e-004
40.466309	1.99218332e-004	1.30049455e-003
40.557861	1.48089291e-004	7.18616593e-004
40.649414	1.81482125e-004	1.07923904e-003
40.740967	3.24600194e-004	3.45260969e-003
40.832520	2.02542839e-004	1.34426138e-003
40.924072	2.26654763e-004	1.68337020e-003
41.015625	2.42950951e-004	1.93413659e-003
41.107178	4.20609445e-004	5.79706242e-003
41.198730	2.41083367e-004	1.90451515e-003
41.290283	3.29790916e-004	3.56391480e-003
41.381836	2.17212331e-004	1.54603345e-003
41.473389	7.97601929e-004	2.08459805e-002
41.564941	4.53865735e-004	6.75001486e-003
41.656494	1.24069877e-003	5.04408780e-002
41.748047	7.16401342e-004	1.68175496e-002
41.839600	1.53251582e-003	7.69590800e-002
41.931152	5.62137899e-003	1.03546558e+000
42.022705	2.50625014e-003	2.05825303e-001
42.114258	1.47848821e-003	7.16284688e-002
42.205811	5.25845225e-004	9.06078456e-003
42.297363	1.21835641e-003	4.86405685e-002
42.388916	7.15521794e-004	1.67762801e-002
42.480469	4.33838134e-004	6.16744636e-003
42.572021	4.16627386e-004	5.68781631e-003
42.663574	5.30286973e-004	9.21450163e-003
42.755127	1.61956321e-004	8.59499726e-004
42.846680	3.48655695e-004	3.98330409e-003
42.938232	6.46926514e-004	1.37138640e-002
43.029785	1.95006561e-004	1.24608704e-003
43.121338	1.50639023e-004	7.43575228e-004
43.212891	6.59243634e-005	1.42410439e-004
43.304443	2.34063229e-004	1.79521438e-003
43.395996	5.26909857e-004	9.09751082e-003
43.487549	3.46856812e-004	3.94230656e-003
43.579102	5.06894059e-004	8.41946194e-003
43.670654	3.66087001e-004	4.39155728e-003
43.762207	1.07510884e-004	3.78751886e-004
43.853760	3.14186077e-004	3.23462401e-003
43.945313	1.09332746e-004	3.91697183e-004
44.036865	9.28279976e-005	2.82363073e-004
44.128418	1.16582022e-004	4.45361940e-004
44.219971	1.15142241e-004	4.34429481e-004
44.311523	6.36626404e-004	1.32806468e-002
44.403076	2.11832447e-004	1.47039799e-003
44.494629	1.92588700e-004	1.21537847e-003
44.586182	2.96559999e-004	2.88187459e-003
44.677734	1.06815836e-004	3.73870518e-004
44.769287	3.51262452e-004	4.04308985e-003
44.860840	4.14295608e-004	5.62432740e-003
44.952393	1.19989028e-004	4.71772920e-004
45.043945	8.62158682e-005	2.43570309e-004
45.135498	1.82626798e-004	1.09289627e-003
45.227051	3.06305991e-004	3.07440386e-003
45.318604	1.47737907e-004	7.15210399e-004
45.410156	1.67061648e-004	9.14541584e-004
45.501709	2.23689447e-004	1.63961139e-003
45.593262	2.51515933e-004	2.07291234e-003
45.684814	5.03056593e-005	8.29246457e-005
45.776367	1.80565800e-004	1.06836814e-003
45.867920	2.23380300e-004	1.63508252e-003
45.959473	2.14901255e-004	1.51330977e-003
46.051025	2.36574651e-004	1.83394519e-003
46.142578	4.10155972e-004	5.51249252e-003
46.234131	3.54489323e-004	4.11771471e-003
46.325684	1.85215576e-004	1.12410000e-003
46.417236	2.26306794e-004	1.67820542e-003
46.508789	1.86217559e-004	1.13629526e-003
46.600342	5.05459440e-005	8.37187158e-005
46.691895	2.86676280e-004	2.69298204e-003
46.783447	2.49827344e-004	2.04517219e-003
46.875000	4.36047758e-004	6.23043042e-003
46.966553	3.37771518e-004	3.73848796e-003
47.058105	2.25861818e-004	1.67161237e-003
47.149658	5.25585771e-004	9.05184552e-003
47.241211	1.64115215e-004	8.82566878e-004
47.332764	4.88318867e-004	7.81370381e-003
47.424316	2.32114500e-004	1.76544616e-003
47.515869	5.00983228e-004	8.22425009e-003
47.607422	5.52957397e-004	1.00192054e-002
47.698975	1.86141565e-004	1.13536802e-003
47.790527	6.63538138e-004	1.44271888e-002
47.882080	2.05461640e-003	1.38328426e-001
47.973633	2.37329927e-003	1.84567380e-001
48.065186	5.15204208e-003	8.69778639e-001
48.156738	7.48926809e-004	1.83792882e-002
48.248291	7.36181890e-004	1.77590690e-002
48.339844	3.97192416e-004	5.16953916e-003
48.431396	9.82663131e-005	3.16416599e-004
48.522949	4.90820445e-004	7.89396551e-003
48.614502	1.91528106e-004	1.20202905e-003
48.706055	3.37209694e-004	3.72606166e-003
48.797607	2.04680311e-004	1.37278357e-003
48.889160	4.35732589e-004	6.22142714e-003
48.980713	2.62863816e-004	2.26418314e-003
49.072266	4.15897287e-005	5.66789910e-005
49.163818	2.19593481e-004	1.58011546e-003
49.255371	3.52461541e-004	4.07074039e-003
49.346924	1.89720775e-004	1.17945049e-003
49.438477	4.98728396e-005	8.15038508e-005
49.530029	1.52204163e-004	7.59107002e-004
49.621582	2.60572632e-004	2.22488484e-003
49.713135	3.25270608e-004	3.46688614e-003
49.804688	1.73520186e-004	9.86620066e-004
49.896240	1.31740632e-004	5.68708111e-004
49.987793	2.10961214e-004	1.45832784e-003
50.079346	1.52911382e-004	7.66177795e-004
50.170898	9.67754821e-005	3.06888505e-004
50.262451	2.39184895e-004	1.87463809e-003
50.354004	1.63946784e-004	8.80756263e-004
50.445557	8.43668657e-005	2.33235023e-004
50.537109	8.04590393e-005	2.12128793e-004
50.628662	1.46072026e-004	6.99172019e-004
50.720215	2.23598551e-004	1.63827915e-003
50.811768	1.52666926e-004	7.63730016e-004
50.903320	1.99106670e-004	1.29903709e-003
50.994873	2.10242604e-004	1.44840958e-003
51.086426	1.02225933e-004	3.42430236e-004
51.177979	1.21901687e-004	4.86933178e-004
51.269531	9.18927330e-005	2.76701983e-004
51.361084	3.20626907e-004	3.36860327e-003
51.452637	2.93062501e-005	2.81430031e-005
51.544189	6.93176426e-005	1.57448129e-004
51.635742	2.80183986e-004	2.57238847e-003
51.727295	7.42137810e-005	1.80475831e-004
51.818848	2.45453700e-004	1.97419069e-003
51.910400	4.13731131e-004	5.60901157e-003
52.001953	3.39143863e-004	3.76892817e-003
52.093506	2.43948023e-004	1.95004459e-003
52.185059	3.26099622e-005	3.48458069e-005
52.276611	2.66566806e-004	2.32842402e-003
52.368164	3.04431062e-005	3.03688160e-005
52.459717	1.42982859e-004	6.69912202e-004
52.551270	1.30796791e-004	5.60588404e-004
52.642822	2.23676192e-004	1.63941709e-003
52.734375	1.44920955e-004	6.88196261e-004
52.825928	3.07889379e-005	3.10627107e-005
52.917480	1.17610885e-004	4.53257473e-004
53.009033	2.60111514e-005	2.21701733e-005
53.100586	1.59777111e-004	8.36525268e-004
53.192139	1.41964069e-004	6.60399617e-004
53.283691	5.43296707e-004	9.67217353e-003
53.375244	2.56656555e-004	2.15851294e-003
53.466797	3.44524141e-004	3.88945948e-003
53.558350	4.77361668e-004	7.46698055e-003
53.649902	1.14825197e-004	4.32040377e-004
53.741455	1.13984838e-004	4.25739660e-004
53.833008	3.12014890e-004	3.19007267e-003
53.924561	5.67831114e-004	1.05654575e-002
54.016113	6.11253245e-004	1.22431252e-002
54.107666	2.13194224e-004	1.48936383e-003
54.199219	2.43817872e-004	1.94796436e-003
54.290771	3.60329038e-004	4.25449934e-003
54.382324	3.17146994e-004	3.29587804e-003
54.473877	4.75929440e-004	7.42224141e-003
54.565430	3.67698225e-004	4.43029863e-003
54.656982	9.57443606e-005	3.00383685e-004
54.748535	5.79950081e-004	1.10212578e-002
54.840088	1.14861982e-003	4.32317231e-002
54.931641	2.92091643e-004	2.79568475e-003
55.023193	1.17214921e-004	4.50210615e-004
55.114746	1.92128646e-004	1.20957884e-003
55.206299	7.49522773e-005	1.84085508e-004
55.297852	6.16037367e-005	1.24355227e-004
55.389404	2.67274393e-004	2.34080178e-003
55.480957	2.42818916e-004	1.93203489e-003
55.572510	3.79089830e-004	4.70905977e-003
